Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_Children_0to6M,Tot_Children_SC_0to6M,Tot_Children_ST_0to6M,Tot_Children_BC_0to6M,Tot_Children_OC_0to6M,Tot_Children_7Mto3Y,Tot_Children_SC_7Mto3Y,Tot_Children_ST_7Mto3Y,Tot_Children_BC_7Mto3Y,Tot_Children_OC_7Mto3Y,Tot_Children_3Yto6Y,Tot_Children_SC_3Yto6Y,Tot_Children_ST_3Yto6Y,Tot_Children_BC_3Yto6Y,Tot_Children_OC_3Yto6Y
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302250,Chikatimamidi-II,6,3,0,3,0,49,17,2,27,3,42,17,2,23,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302251,Botimeedi thanda,3,0,3,0,0,19,0,19,0,0,33,0,33,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302252,Munirabad,0,0,0,0,0,10,3,0,4,3,12,6,0,4,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302253,Ramuni Thanda,0,0,0,0,0,11,0,11,0,0,15,0,14,1,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302254,Seetha thanda,5,0,5,0,0,23,1,22,0,0,19,0,19,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bollepally,2302255,Kotha thanda,2,0,2,0,0,11,0,11,0,0,10,0,10,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302256,Chinaravulapally-I,4,0,0,4,0,23,0,0,23,0,22,0,1,19,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302257,Brahmanpally-2,4,4,0,0,0,16,10,0,0,6,19,16,0,0,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302258,Yerambetti thanda,7,0,7,0,0,21,0,21,0,0,12,0,12,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302259,Chinapalguthanda,2,0,2,0,0,30,0,29,0,1,35,0,35,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302260,Neela thanda (Mini),1,0,1,0,0,3,0,3,0,0,2,0,2,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302261,Palvai gudem (Mini),1,1,0,0,0,8,2,0,6,0,9,2,0,7,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302262,Venkatagani thanda (Mini),5,0,5,0,0,7,0,7,0,0,10,0,10,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302263,Badravathi Colony (Mini),2,0,0,2,0,20,0,0,19,1,22,0,0,21,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302264,MONDIKUNTA THANDA,3,0,3,0,0,14,0,14,0,0,19,0,19,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302265,Laxman nagar colony (Mini),2,0,0,2,0,29,0,1,25,3,20,0,0,19,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302266,Mylaram Midithanda (Mini),2,0,2,0,0,4,1,3,0,0,7,0,7,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Raigir,2302267,Station Raigiri (Mini),1,0,0,1,0,8,0,4,4,0,8,3,0,5,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303001,Chinthapally -I,5,5,0,0,0,22,22,0,0,0,14,14,0,0,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303002,Chinthapally -II,6,1,0,5,0,31,4,0,27,0,8,0,0,8,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303003,Chinthapally -III,5,0,0,5,0,9,0,0,9,0,7,0,0,7,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303004,Chinthapally -IV,5,2,0,3,0,44,18,3,23,0,17,5,0,12,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303005,Chinthapally -V,5,0,1,4,0,29,2,1,26,0,11,1,0,9,1
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303006,Nasarlapalli -I,3,1,0,2,0,13,2,0,10,1,9,2,0,6,1
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303007,Nasarlapalli -II,6,1,1,4,0,21,10,1,10,0,8,4,0,4,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303008,Nasarlapalli -III,3,0,0,3,0,31,8,3,20,0,17,6,0,10,1
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303009,Teededu-I,6,0,0,5,1,24,0,0,21,3,15,0,0,15,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303010,Teededu-II,4,0,0,4,0,10,0,0,9,1,4,0,0,3,1
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303011,Teededu-III,2,1,1,0,0,11,11,0,0,0,7,7,0,0,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303012,Rajyathanda-1,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303013,Gaseeramthanda-2,1,0,1,0,0,1,0,1,0,0,3,0,3,0,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303014,Denyathanda,1,0,1,0,0,10,0,10,0,0,3,0,3,0,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303015,Laxmanthanda,3,0,3,0,0,10,0,10,0,0,3,0,3,0,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303016,Mallareddypally,4,2,1,1,0,22,9,1,11,1,8,4,0,4,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303017,Umantallapalli,2,0,1,1,0,16,12,0,4,0,13,5,0,7,1
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303018,Mansinghthanda,2,0,2,0,0,8,0,8,0,0,5,0,5,0,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303019,Jarpulathanda,4,0,4,0,0,20,0,20,0,0,5,0,5,0,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303020,Umantallapalli-II,3,0,0,3,0,14,2,1,11,0,6,0,0,6,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303021,Bothya thanda,4,0,4,0,0,10,0,10,0,0,4,1,3,0,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303022,Balajithanda,0,0,0,0,0,3,0,3,0,0,4,0,4,0,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303023,Kurmed-I,3,0,0,3,0,41,22,0,19,0,18,13,0,5,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303024,Kurmed-II,3,1,0,2,0,27,5,0,19,3,16,2,0,14,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303025,Gollapally,1,0,0,1,0,26,6,0,20,0,8,2,0,6,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303026,Prashanthapurithanda,2,0,2,0,0,14,0,13,1,0,7,0,7,0,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303027,M Mallepalli,8,0,0,8,0,19,2,0,17,0,9,0,0,9,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303028,Saireddygudem,3,0,1,2,0,26,0,0,26,0,6,0,0,6,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303029,Varkala-I,5,0,0,4,1,17,0,0,16,1,11,0,0,11,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303030,Varkala-II,4,4,0,0,0,12,12,0,0,0,9,8,0,1,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303031,G Gouraram-I,1,0,0,1,0,20,0,1,19,0,9,0,1,8,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303032,G Gouraram-II,0,0,0,0,0,13,8,0,4,1,8,6,0,1,1
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303033,G Gouraram-III,3,2,0,0,1,7,2,0,5,0,5,5,0,0,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303034,Harijanapuram,5,5,0,0,0,22,22,0,0,0,11,11,0,0,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303035,Vinjamuru-I,6,2,0,3,1,13,0,0,13,0,9,0,0,9,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303036,Vinjamuru-II,6,0,0,5,1,16,2,0,13,1,14,0,0,14,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303037,Vinjamuru-III,0,0,0,0,0,12,12,0,0,0,15,15,0,0,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303038,Devula thanda,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303039,Dyryapurithanda,2,0,2,0,0,11,0,10,1,0,3,0,3,0,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303040,Battugudem,2,0,0,2,0,7,0,0,6,1,2,0,0,2,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303041,Baddamvarigudem,0,0,0,0,0,6,0,0,4,2,2,0,0,0,2
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303042,Upparapalli,2,0,0,1,1,8,1,0,7,0,7,1,0,6,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303043,Thirmalapuram,4,4,0,0,0,18,16,0,1,1,6,6,0,0,0
2023,11,NALGONDA,CHINTAPALLY,Theededu,2303044,Nelvalapalli,9,1,2,3,3,19,11,0,7,1,9,2,0,5,2
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303045,Marriguda-I,1,0,0,1,0,12,7,0,5,0,5,4,0,1,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303046,Marriguda-II,2,0,0,2,0,29,0,3,24,2,13,1,1,11,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303047,Marriguda-III,5,1,0,4,0,32,2,1,29,0,13,0,0,12,1
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303048,Vattipally-I,0,0,0,0,0,7,1,0,6,0,31,20,0,9,2
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303049,Vattipally-II,2,0,0,2,0,31,2,0,24,5,10,1,0,7,2
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303050,Batlapalli,0,0,0,0,0,10,4,0,6,0,7,3,0,4,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303051,Rajpetthanda,0,0,0,0,0,19,0,2,13,4,3,0,0,3,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303052,Kondur,4,1,0,3,0,22,3,0,19,0,11,0,0,11,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303053,Thurputhanda,1,0,1,0,0,17,0,16,1,0,4,0,4,0,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303054,Thanedharpalli,5,4,0,1,0,19,9,0,9,1,10,5,0,4,1
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303055,THAMADPALLY,8,4,0,4,0,27,6,0,19,2,7,4,0,2,1
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303056,Godukondla-I,6,0,0,6,0,43,7,0,35,1,29,2,0,26,1
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303057,Godukondla-II,2,1,0,1,0,20,3,0,17,0,11,0,0,11,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303058,V T Nagar-I,5,2,0,3,0,57,1,1,52,3,8,0,1,7,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303059,V T Nagar-II,6,0,0,5,1,53,1,1,48,3,9,0,1,8,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303060,Pole Pally Ramnagar-I,6,0,0,6,0,21,0,1,20,0,16,0,1,15,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303061,Pole Pally Ramnagar-II,0,0,0,0,0,28,13,0,15,0,15,7,0,8,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303062,Botimeedithanda,2,0,1,0,1,16,1,15,0,0,13,0,13,0,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303063,Palemthanda,7,1,5,0,1,11,0,10,1,0,10,0,10,0,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303064,Madanapuram,0,0,0,0,0,16,5,0,10,1,14,9,0,5,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303065,Chakalisheripalli,7,0,1,6,0,13,2,0,11,0,17,2,0,15,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303066,Umapuram,5,0,0,5,0,14,0,0,13,1,8,0,0,8,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303067,Thakkallapally,0,0,0,0,0,19,1,0,16,2,11,0,0,11,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303068,Chowlathanda,0,0,0,0,0,16,2,14,0,0,5,0,5,0,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303069,Rotigaddathanda,1,0,1,0,0,20,0,20,0,0,7,0,7,0,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303070,Kurmapalli-I,3,0,0,3,0,16,0,0,16,0,8,0,0,8,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303071,Kurmapalli-II,2,1,0,1,0,22,13,0,9,0,9,3,0,6,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303072,Kurmapalli-III,0,0,0,0,0,10,0,0,10,0,5,0,0,5,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303073,Kistaraimpalli-I,1,0,0,1,0,15,7,1,7,0,10,7,0,3,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303074,Kistaraimpalli-II,2,0,0,1,1,26,0,0,24,2,12,0,0,11,1
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303075,Narsimhapuram,0,0,0,0,0,5,1,0,4,0,2,0,0,2,0
2023,11,NALGONDA,CHINTAPALLY,chinthapally,2303076,Rainigudem,0,0,0,0,0,3,0,0,3,0,3,2,0,1,0
2023,11,NALGONDA,CHINTAPALLY,venkateshwara.Nagar,2303077,P K Mallepally,1,0,0,1,0,14,3,0,11,0,9,2,0,7,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303078,Shivannaguda-I,10,3,0,5,2,34,9,2,22,1,22,8,0,14,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303079,Shivannaguda-II,8,1,0,4,3,26,6,2,17,1,23,7,2,12,2
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303080,D B Pally-I,14,0,0,11,3,43,0,0,37,6,9,0,0,8,1
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303081,K B Pally-I,4,1,0,3,0,40,8,0,32,0,25,4,0,21,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303082,Yaragandlapally-I,3,2,0,1,0,23,12,1,9,1,15,13,0,2,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303083,Yaragandlapally-II,15,0,0,15,0,42,2,0,40,0,19,1,0,18,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303084,Yaragandlapally-III,1,0,0,1,0,37,0,0,34,3,20,0,0,19,1
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303085,Ramreddypalli,4,3,0,1,0,39,13,1,24,1,14,5,1,8,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303086,Saranpetthandem,0,0,0,0,0,11,0,11,0,0,9,0,7,2,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303087,Rathnagiri Colony,2,0,0,1,1,15,1,0,14,0,7,1,0,6,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303088,Indurthi,3,1,0,1,1,10,1,0,6,3,8,0,1,6,1
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303089,Metichandrapuram,3,2,0,0,1,12,9,0,1,2,5,5,0,0,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303090,Somrajguda,11,5,0,6,0,30,8,1,19,2,22,3,1,18,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303091,anthampet,5,4,0,1,0,31,14,0,15,2,39,17,0,22,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303092,Namapuram,2,0,0,1,1,7,2,0,5,0,10,2,0,8,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303093,Thirugandlapalli-I,2,0,0,1,1,19,8,0,9,2,7,3,0,4,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303094,Thirugandlapalli-II,5,2,0,2,1,26,6,0,16,4,12,3,0,8,1
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303095,Rangarmthanda,0,0,0,0,0,6,0,6,0,0,4,0,4,0,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303096,Bandakindithanda,5,0,5,0,0,16,0,16,0,0,9,0,9,0,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303097,Kottala,0,0,0,0,0,12,1,0,10,1,14,3,0,11,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303098,Bojyathanda,2,0,2,0,0,7,0,7,0,0,1,0,1,0,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303099,Ajilapur,5,0,4,1,0,34,2,11,15,6,16,2,2,8,4
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303100,K B Pally-II,8,3,0,5,0,30,7,0,22,1,23,5,0,18,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303101,Damerabheemanpally-II,9,2,0,6,1,34,17,1,13,3,12,11,0,1,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303102,Kammagudem,5,1,0,0,4,13,1,0,1,11,9,0,0,1,8
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303103,Sarampet,5,2,0,3,0,25,13,0,9,3,13,8,0,5,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303104,Develathanda,0,0,0,0,0,8,0,8,0,0,9,0,9,0,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303105,Venkepally,3,0,0,3,0,14,3,0,10,1,5,1,0,4,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303106,Lenkalapalli-I,4,0,0,4,0,38,17,1,19,1,14,9,1,4,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303107,Lenkalapalli-II,6,0,0,6,0,28,0,4,24,0,27,2,1,24,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303108,Venkepally thanda,2,0,2,0,0,24,0,24,0,0,9,0,9,0,0
2023,11,NALGONDA,CHINTAPALLY,marriguda,2303109,Bheemlathanda,0,0,0,0,0,12,0,12,0,0,5,0,5,0,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303110,Namapuram-II,0,0,0,0,0,7,2,0,5,0,8,2,1,5,0
2023,11,NALGONDA,CHINTAPALLY,SHIVANNAGUDA,2303111,Hajnathanda,0,0,0,0,0,2,0,2,0,0,5,0,4,1,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303112,Nampally-I,3,1,0,2,0,18,2,0,10,6,3,1,0,2,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303113,Nampally-II,5,0,1,4,0,24,0,0,18,6,4,0,0,4,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303114,Nampally-III,17,12,1,4,0,49,22,0,27,0,5,5,0,0,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303115,Peddapuram-I,3,2,0,1,0,16,4,1,11,0,14,3,0,11,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303116,Peddapuram-II,5,2,0,3,0,30,14,1,15,0,5,3,0,2,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303117,Nevillagudem,1,0,1,0,0,17,7,0,4,6,9,3,0,6,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303118,S W Lingotam-I,2,2,0,0,0,27,5,1,21,0,8,3,0,4,1
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303119,S W Lingotam-II,3,1,0,2,0,21,3,1,17,0,10,2,0,8,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303120,Laxmanapuram,1,0,0,1,0,8,0,1,7,0,2,0,1,1,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303121,Vaddepalli,6,4,0,2,0,26,13,0,13,0,8,8,0,0,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303122,Chittampahad,6,3,0,3,0,37,12,0,24,1,10,3,0,7,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303123,Thirmalagiri,1,1,0,0,0,33,12,1,17,3,8,4,0,4,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303124,Raikuntathanda,2,0,2,0,0,12,0,12,0,0,15,0,15,0,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303125,Ramdasthanda,0,0,0,0,0,13,0,13,0,0,9,0,9,0,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303126,Janthanda,1,0,1,0,0,15,0,15,0,0,15,0,15,0,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303127,Doronigaddathanda,4,0,4,0,0,22,0,22,0,0,8,0,8,0,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303128,Mallapuraj Pally - I,3,0,0,3,0,15,1,0,10,4,9,0,0,8,1
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303129,Mallapuraj Pally - II,2,2,0,0,0,18,7,0,11,0,9,4,0,5,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303130,Nerellapalli-I,5,0,0,5,0,25,1,4,20,0,10,0,0,9,1
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303131,Nerellapalli-II,0,0,0,0,0,17,6,0,11,0,8,0,0,8,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303132,Damera-I,1,0,0,1,0,37,15,0,21,1,14,6,0,8,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303133,Damera-II,2,0,0,2,0,18,0,1,17,0,6,0,0,6,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303134,T P Gouraram,3,2,0,1,0,16,7,0,7,2,4,3,0,1,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303135,Thungapahad,7,1,0,6,0,28,4,0,24,0,6,2,0,4,0
2023,11,NALGONDA,CHINTAPALLY,Nampally,2303136,Hydalapuram,2,1,0,1,0,3,0,0,3,0,2,1,0,1,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303137,Narsimulagudem,6,0,0,6,0,35,0,0,35,0,6,0,0,6,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303138,Pasnoor-I,2,0,0,2,0,14,1,0,13,0,4,0,0,4,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303139,Pasnoor-II,1,0,0,1,0,11,1,0,10,0,3,0,0,3,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303140,Pasnoor-III,2,2,0,0,0,25,14,3,8,0,11,4,0,7,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303141,Namanaikthanda,2,0,1,1,0,10,0,10,0,0,7,0,7,0,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303142,Sallavanikunta,5,0,0,5,0,25,0,0,25,0,10,0,0,10,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303143,Mellavai-I,4,1,0,3,0,21,9,0,12,0,26,8,0,18,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303144,Mellavai-II,5,1,0,4,0,31,1,0,29,1,11,0,1,10,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303145,Kethepalli,0,0,0,0,0,33,10,0,23,0,12,4,0,8,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303146,Revelli,1,0,0,1,0,32,4,3,23,2,19,3,1,15,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303147,Thummalapalli,7,3,0,4,0,27,13,0,14,0,18,10,0,8,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303148,Pakkirpuram,3,1,0,1,1,13,7,1,5,0,5,3,0,2,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303149,B Thimmapuram,2,0,0,2,0,16,5,0,11,0,11,6,1,4,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303150,Sunkishala,2,1,0,0,1,17,2,0,15,0,7,0,0,7,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303151,Pagidipalli,0,0,0,0,0,7,2,1,4,0,1,1,0,0,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303152,Devathpalli,10,4,0,6,0,40,14,1,25,0,16,8,0,8,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303153,Sharbapuram,0,0,0,0,0,7,3,0,4,0,3,0,1,2,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303154,Rekyathanda,4,0,3,1,0,10,0,5,4,1,4,2,2,0,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303155,Mushtipalli -I,1,0,1,0,0,18,0,1,17,0,3,0,0,3,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303156,Mushtipalli -II,1,0,0,1,0,16,5,0,11,0,6,3,0,3,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303157,Rajyathanda-2,1,0,1,0,0,12,1,11,0,0,11,0,11,0,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303158,Ratyathanda,1,0,1,0,0,8,0,8,0,0,5,0,5,0,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303159,Murkithanda,2,0,2,0,0,9,0,9,0,0,5,0,5,0,0
2023,11,NALGONDA,CHINTAPALLY,Pasunoor,2303160,Pannithanda,0,0,0,0,0,3,0,3,0,0,4,0,4,0,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303161,Mahmadapuram-I,4,2,0,2,0,15,5,0,9,1,9,2,0,5,2
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303162,Mahmadapuram.2,4,0,0,3,1,17,0,0,6,11,14,0,0,10,4
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303163,G Mallepalli,6,4,0,2,0,24,5,1,12,6,9,4,0,4,1
2023,11,NALGONDA,MUNUGODU,Chandur,2303164,Chamalapalli-I,1,0,0,1,0,22,0,0,21,1,13,0,0,11,2
2023,11,NALGONDA,MUNUGODU,Chandur,2303165,Chamalapalli-II,1,0,0,1,0,14,7,0,7,0,12,3,0,9,0
2023,11,NALGONDA,CHINTAPALLY,Mahmadapur,2303166,Ganugupalli,2,1,0,1,0,12,1,2,7,2,13,1,2,9,1
2023,11,NALGONDA,KONDAMALLEPALLY,Gurrampode,2303167,Gurrampode-I,15,0,0,14,1,46,2,0,42,2,9,2,0,6,1
2023,11,NALGONDA,KONDAMALLEPALLY,Gurrampode,2303168,Gurrampode-II,8,1,0,7,0,42,12,0,28,2,14,7,0,7,0
